primitive_id,case_id,scene,sar_frame,primitive_type,extraction_source,intensity_relation,range_position,azimuth_position,range_extent,azimuth_extent,area,peak_count,local_background_relation,possible_vehicle_role,possible_failure_role,posthoc_gt_relation_validation_only,human_review_needed,notes
PRIM_GT_GM_RM011_s0_336,GT_GM_RM011_s0_336,GM_RM011,0,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.267;p95_bg=2.385,70.145,-10.901,67.943,88.913,9439.83,5,gt_patch_mean=84.761;local_bg_mean=72.545,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=336;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s0_2,GT_GM_RM011_s0_2,GM_RM011,0,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.117;p95_bg=1.917,203.649,26.943,99.08,33.149,10259.19,5,gt_patch_mean=57.767;local_bg_mean=51.656,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=2;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s1_3,GT_GM_RM011_s1_3,GM_RM011,1,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.816;p95_bg=2.248,70.07,-7.794,74.025,73.709,10858.98,5,gt_patch_mean=97.738;local_bg_mean=80.955,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=3;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s1_4,GT_GM_RM011_s1_4,GM_RM011,1,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.699;p95_bg=1.724,204.386,29.815,107.113,31.491,12097.03,5,gt_patch_mean=71.061;local_bg_mean=68.543,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=4;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s2_336,GT_GM_RM011_s2_336,GM_RM011,2,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.454;p95_bg=2.571,70.357,-4.462,75.317,69.665,10858.98,5,gt_patch_mean=78.108;local_bg_mean=63.41,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=336;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s2_5,GT_GM_RM011_s2_5,GM_RM011,2,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.206;p95_bg=1.791,211.897,31.262,112.147,33.867,11639.9,5,gt_patch_mean=58.883;local_bg_mean=55.83,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=5;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s3_6,GT_GM_RM011_s3_6,GM_RM011,3,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=4.005;p95_bg=3.063,71.117,-1.972,67.104,69.076,8765.16,5,gt_patch_mean=84.179;local_bg_mean=55.18,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=6;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s3_7,GT_GM_RM011_s3_7,GM_RM011,3,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.179;p95_bg=1.72,218.318,33.866,111.083,33.797,10749.63,5,gt_patch_mean=63.571;local_bg_mean=61.032,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=7;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s4_8,GT_GM_RM011_s4_8,GM_RM011,4,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.822;p95_bg=3.009,71.433,-0.427,71.284,72.744,8765.16,5,gt_patch_mean=88.166;local_bg_mean=57.823,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=8;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s4_9,GT_GM_RM011_s4_9,GM_RM011,4,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.004;p95_bg=1.691,228.381,34.851,110.145,35.263,11639.9,5,gt_patch_mean=67.533;local_bg_mean=66.251,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=9;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s5_10,GT_GM_RM011_s5_10,GM_RM011,5,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.724;p95_bg=2.857,70.388,1.306,63.181,72.969,8370.4,5,gt_patch_mean=89.511;local_bg_mean=59.617,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=10;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s5_11,GT_GM_RM011_s5_11,GM_RM011,5,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.169;p95_bg=1.666,234.655,34.582,108.407,34.772,11639.9,5,gt_patch_mean=69.303;local_bg_mean=67.215,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=11;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s6_12,GT_GM_RM011_s6_12,GM_RM011,6,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.809;p95_bg=2.882,70.67,1.559,63.988,72.938,8497.28,5,gt_patch_mean=88.885;local_bg_mean=59.33,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=12;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s6_13,GT_GM_RM011_s6_13,GM_RM011,6,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.093;p95_bg=1.682,238.11,33.494,107.47,34.852,11639.9,5,gt_patch_mean=71.326;local_bg_mean=66.601,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=13;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s7_14,GT_GM_RM011_s7_14,GM_RM011,7,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.658;p95_bg=2.744,70.804,0.515,64.89,72.034,8896.04,5,gt_patch_mean=92.447;local_bg_mean=62.322,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=14;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s7_15,GT_GM_RM011_s7_15,GM_RM011,7,range_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.894;p95_bg=1.633,241.933,32.825,104.754,32.107,11639.9,5,gt_patch_mean=77.11;local_bg_mean=69.806,possible range-spread vehicle body,range sidelobe or radial background streak,gt_id=15;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s8_16,GT_GM_RM011_s8_16,GM_RM011,8,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.1;p95_bg=2.488,68.604,-0.497,66.126,73.096,9302.81,5,gt_patch_mean=99.053;local_bg_mean=71.931,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=16;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s9_17,GT_GM_RM011_s9_17,GM_RM011,9,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.245;p95_bg=2.487,70.406,-4.282,66.097,74.515,9302.81,5,gt_patch_mean=96.092;local_bg_mean=69.962,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=17;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s10_18,GT_GM_RM011_s10_18,GM_RM011,10,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=3.372;p95_bg=2.559,72.024,-5.7,59.048,72.051,8243.52,5,gt_patch_mean=88.829;local_bg_mean=66.436,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=18;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s11_19,GT_GM_RM011_s11_19,GM_RM011,11,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.581;p95_bg=2.162,73.639,-5.732,62.222,71.516,8243.52,5,gt_patch_mean=112.057;local_bg_mean=86.014,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=19;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s12_20,GT_GM_RM011_s12_20,GM_RM011,12,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.144;p95_bg=1.865,75.45,-6.596,63.713,74.641,8243.52,5,gt_patch_mean=125.95;local_bg_mean=104.022,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=20;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s12_21,GT_GM_RM011_s12_21,GM_RM011,12,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.244;p95_bg=1.942,76.741,-6.19,60.389,74.641,8065.34,5,gt_patch_mean=125.812;local_bg_mean=99.391,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=21;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s13_22,GT_GM_RM011_s13_22,GM_RM011,13,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.386;p95_bg=1.995,76.891,-6.378,76.856,72.429,8756.35,5,gt_patch_mean=117.672;local_bg_mean=94.732,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=22;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s13_23,GT_GM_RM011_s13_23,GM_RM011,13,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.251;p95_bg=1.902,75.82,-6.596,64.907,72.334,8775.94,5,gt_patch_mean=117.108;local_bg_mean=100.409,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=23;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s14_24,GT_GM_RM011_s14_24,GM_RM011,14,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.225;p95_bg=1.89,75.297,-7.906,66.927,75.678,8116.64,5,gt_patch_mean=123.591;local_bg_mean=101.592,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=24;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
PRIM_GT_GM_RM011_s14_25,GT_GM_RM011_s14_25,GM_RM011,14,azimuth_ridge,442_gt_reference_patch;fallback_fan_valid_mask,peak_bg=2.16;p95_bg=1.826,75.534,-7.554,67.609,75.678,8775.94,5,gt_patch_mean=120.709;local_bg_mean=104.613,possible azimuth-spread vehicle body,wide sector inclusion or azimuth sidelobe,gt_id=25;pool=gm011_blocked,yes,"Primitive is SAR-side observation/reference, not a selector feature or final target box."
