review_item_id,merge_candidate_id,scene_id,from_target_family_id,from_frame_start,from_frame_end,to_target_family_id,to_frame_start,to_frame_end,frame_start,frame_end,frame_count,selected_primary_frames,competing_candidate_frames,detectionless_frames,folder_path,human_question,auto_merge_allowed,sar_ready,note
MRQ001,GM_RM011_WGV12M001,GM_RM011,GM_RM011_WGV12TF001,0,4,GM_RM011_WGV12TF002,8,9,0,9,10,7,9,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ001_GM_RM011_GM_RM011_WGV12M001,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ002,GM_RM011_WGV12M003,GM_RM011,GM_RM011_WGV12TF003,10,10,GM_RM011_WGV12TF004,13,16,10,16,7,5,6,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ002_GM_RM011_GM_RM011_WGV12M003,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ003,GM_RM011_WGV12M004,GM_RM011,GM_RM011_WGV12TF004,13,16,GM_RM011_WGV12TF005,18,25,13,25,13,12,11,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ003_GM_RM011_GM_RM011_WGV12M004,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ004,GM_RM011_WGV12M005,GM_RM011,GM_RM011_WGV12TF005,18,25,GM_RM011_WGV12TF006,31,35,18,35,18,13,17,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ004_GM_RM011_GM_RM011_WGV12M005,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ005,GM_RM011_WGV12M006,GM_RM011,GM_RM011_WGV12TF008,151,161,GM_RM011_WGV12TF009,164,166,151,166,16,14,8,1,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ005_GM_RM011_GM_RM011_WGV12M006,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ006,GM_RM011_WGV12M008,GM_RM011,GM_RM011_WGV12TF011,233,233,GM_RM011_WGV12TF012,236,239,233,239,7,5,6,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ006_GM_RM011_GM_RM011_WGV12M008,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ007,GM_RM011_WGV12M014,GM_RM011,GM_RM011_WGV12TF017,265,266,GM_RM011_WGV12TF018,269,270,265,270,6,4,2,2,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ007_GM_RM011_GM_RM011_WGV12M014,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ008,GM_RM011_WGV12M015,GM_RM011,GM_RM011_WGV12TF018,269,270,GM_RM011_WGV12TF019,279,288,269,288,20,11,12,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ008_GM_RM011_GM_RM011_WGV12M015,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ009,GM_RM017_WGV12M001,GM_RM017,GM_RM017_WGV12TF001,118,144,GM_RM017_WGV12TF002,145,148,118,148,31,31,9,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ009_GM_RM017_GM_RM017_WGV12M001,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ010,GM_RM017_WGV12M005,GM_RM017,GM_RM017_WGV12TF005,158,158,GM_RM017_WGV12TF006,164,168,158,168,11,6,11,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ010_GM_RM017_GM_RM017_WGV12M005,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
MRQ011,GM_RM017_WGV12M010,GM_RM017,GM_RM017_WGV12TF011,200,213,GM_RM017_WGV12TF012,214,214,200,214,15,15,1,0,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_2_vehicle_centric_merge_review_20260708/MRQ011_GM_RM017_GM_RM017_WGV12M010,same_real_vehicle_referent_after_competing_candidate_review?,no,no / blocked,vehicle-centric merge review item;diagnostic only
