transform,scale_ratio,region_count,mean_energy_mean,mean_energy_median,mean_energy_p90,total_energy_mean,total_energy_median,total_energy_p90,high_energy_pixel_fraction_mean,high_energy_pixel_fraction_median,high_energy_pixel_fraction_p90,response_occupancy_ratio_mean,response_occupancy_ratio_median,response_occupancy_ratio_p90,range_energy90_width_px_mean,range_energy90_width_px_median,range_energy90_width_px_p90,azimuth_energy90_width_px_mean,azimuth_energy90_width_px_median,azimuth_energy90_width_px_p90,inside_gt_energy_fraction_mean,inside_gt_energy_fraction_median,inside_gt_energy_fraction_p90,mask_contact_ratio_mean,mask_contact_ratio_median,mask_contact_ratio_p90,component_count_mean,component_count_median,component_count_p90,interpretation
azimuth_only_scale,0.5,72,49.268777,51.176743,55.520797,528907.777778,530083.5,679560.1,0.191469,0.175307,0.343256,0.191469,0.175307,0.343256,78.659093,74.591737,105.035423,80.781829,81.258834,87.441221,0.717055,0.673169,0.91116,0,0,0,232.027778,227.5,301.9,area_normalized_curve; total energy is not a vehicle proof
azimuth_only_scale,0.75,72,49.185644,50.813497,55.251062,790491.736111,797715,1015674.6,0.191935,0.182974,0.316012,0.191935,0.182974,0.316012,79.493193,73.016464,109.834738,117.753675,117.841304,127.172473,0.705358,0.675378,0.901498,0,0,0,345.472222,340,449.1,area_normalized_curve; total energy is not a vehicle proof
azimuth_only_scale,1,72,48.449268,49.824649,54.19914,1037529.333333,1045338.5,1335564.3,0.174321,0.168334,0.292048,0.174321,0.168334,0.292048,86.165128,83.899628,118.647078,143.901225,141.032694,166.11543,0.632328,0.591298,0.880339,0,0,0,466.222222,458.5,599.1,area_normalized_curve; total energy is not a vehicle proof
azimuth_only_scale,1.25,72,47.949717,49.095802,53.729897,1284006.472222,1295051.5,1653970.2,0.160993,0.149298,0.259369,0.160993,0.149298,0.259369,94.919804,93.252091,122.983308,175.827593,171.821194,214.908932,0.512091,0.474006,0.72257,0,0,0,578.791667,563.5,748.3,area_normalized_curve; total energy is not a vehicle proof
azimuth_only_scale,1.5,72,47.634924,48.572501,53.777957,1532981.569444,1547083,1970100.3,0.152809,0.146658,0.237389,0.152809,0.146658,0.237389,98.384305,96.880252,126.819918,207.607868,202.554879,246.326449,0.430537,0.396025,0.615314,0,0,0,687.888889,672.5,884.2,area_normalized_curve; total energy is not a vehicle proof
azimuth_only_scale,2,72,47.148032,47.879513,53.815589,2027488.902778,2023233.5,2652272.2,0.140432,0.131028,0.190032,0.140432,0.131028,0.190032,98.954506,100.302994,124.144631,267.974542,263.894207,314.171904,0.327832,0.301532,0.474066,0.000351,0,0,905.069444,903,1163.1,area_normalized_curve; total energy is not a vehicle proof
range_only_scale,0.5,72,48.266691,49.297382,54.241251,520826.041667,532012.5,671668.6,0.183718,0.202928,0.260091,0.183718,0.202928,0.260091,49.259602,50.34948,62.920336,142.392901,136.428116,167.050998,0.834356,0.844673,0.972628,0,0,0,262.666667,251.5,362.4,area_normalized_curve; total energy is not a vehicle proof
range_only_scale,0.75,72,49.24499,50.880356,55.06644,791252.361111,798729.5,1017995.4,0.197747,0.20092,0.304946,0.197747,0.20092,0.304946,70.115658,69.758865,91.065354,140.046534,136.023274,165.930067,0.751415,0.726066,0.975108,0,0,0,364.208333,352.5,476.9,area_normalized_curve; total energy is not a vehicle proof
range_only_scale,1,72,48.449268,49.824649,54.19914,1037529.333333,1045338.5,1335564.3,0.174321,0.168334,0.292048,0.174321,0.168334,0.292048,86.165128,83.899628,118.647078,143.901225,141.032694,166.11543,0.632328,0.591298,0.880339,0,0,0,466.222222,458.5,599.1,area_normalized_curve; total energy is not a vehicle proof
range_only_scale,1.25,72,47.570562,48.805296,53.481872,1275465.944444,1278232,1652401.5,0.149035,0.143952,0.24887,0.149035,0.143952,0.24887,104.375973,105.100683,147.39148,146.851698,144.187042,167.49175,0.516311,0.481359,0.723328,0,0,0,569.055556,558,724.7,area_normalized_curve; total energy is not a vehicle proof
