sequence_fragment_id,target_family_id,scene_id,source_fragment_id,frame_start,frame_end,frame_count,class_sequence,x_bin_sequence,max_dx_per_frame_px,max_area_ratio,diagnostic_status,merge_eligibility,review_required,sar_ready,note
GM_RM011_WGV12SF001,GM_RM011_WGV12TF001,GM_RM011,GM_RM011_WG11F001,0,4,5,car car car car car,left left left left mid,17.4,1.185,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF002,GM_RM011_WGV12TF002,GM_RM011,GM_RM011_WG11F002,8,9,2,car car,mid mid,0.8,1.009,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF003,GM_RM011_WGV12TF003,GM_RM011,GM_RM011_WG11F002,10,10,1,car,mid,0.0,1.000,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF004,GM_RM011_WGV12TF004,GM_RM011,GM_RM011_WG11F003,13,16,4,car car car car,mid mid mid mid,34.8,1.078,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF005,GM_RM011_WGV12TF005,GM_RM011,GM_RM011_WG11F004,18,25,8,car car car car car car car car,mid mid mid right right right right right,24.8,1.635,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF006,GM_RM011_WGV12TF006,GM_RM011,GM_RM011_WG11F006,31,35,5,car car car car car,left left left left left,17.5,1.038,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF007,GM_RM011_WGV12TF007,GM_RM011,GM_RM011_WG11F007,135,137,3,car car car,left left left,9.7,1.076,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF008,GM_RM011_WGV12TF008,GM_RM011,GM_RM011_WG11F009,151,161,11,car car car car car car car car car car car,right right right right right right right right right right right,21.5,1.188,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF009,GM_RM011_WGV12TF009,GM_RM011,GM_RM011_WG11F010,164,166,3,car car car,right right right,11.2,1.767,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF010,GM_RM011_WGV12TF010,GM_RM011,GM_RM011_WG11F011,231,232,2,car car,mid mid,50.6,1.047,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF011,GM_RM011_WGV12TF011,GM_RM011,GM_RM011_WG11F011,233,233,1,car,mid,0.0,1.000,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF012,GM_RM011_WGV12TF012,GM_RM011,GM_RM011_WG11F012,236,239,4,car car car car,mid right right right,34.6,1.182,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
