pair_id,scene,split_role,variant,time_start,time_end,sar_frame_center,azimuth_min,azimuth_max,azimuth_center,radial_min,radial_max,rho_center,rho_low_50,rho_high_50,rho_low_80,rho_high_80,rho_low_95,rho_high_95,heading_state,visibility_uncertainty,field_rule
WGV35A_PAIR_0003,GM_RM017,train,P1,306,323,314.5833,-46.234461,-34.634461,-40.434461,411.9568,643.9568,527.9568,498.9568,556.9568,469.9568,585.9568,411.9568,643.9568,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0006,GM_RM017,train,P1,308,325,316.6667,-44.943211,-33.743211,-39.343211,413.125237,637.125237,525.125237,497.125237,553.125237,469.125237,581.125237,413.125237,637.125237,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0007,GM_RM017,train,P1,310,327,318.75,-44.585771,-32.985771,-38.785771,400.80387,632.80387,516.80387,487.80387,545.80387,458.80387,574.80387,400.80387,632.80387,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0010,GM_RM017,train,P1,312,329,320.8333,-42.6049,-32.6049,-37.6049,403.120148,603.120148,503.120148,478.120148,528.120148,453.120148,553.120148,403.120148,603.120148,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0012,GM_RM017,train,P1,314,331,322.9167,-41.535321,-31.535321,-36.535321,398.938973,598.938973,498.938973,473.938973,523.938973,448.938973,548.938973,398.938973,598.938973,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0014,GM_RM017,train,P1,316,333,325,-41.843381,-30.243381,-36.043381,375.706112,607.706112,491.706112,462.706112,520.706112,433.706112,549.706112,375.706112,607.706112,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0016,GM_RM017,train,P1,319,336,327.0833,-41.101795,-29.501795,-35.301795,367.641026,599.641026,483.641026,454.641026,512.641026,425.641026,541.641026,367.641026,599.641026,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0021,GM_RM017,train,P1,323,340,331.25,-39.537236,-27.937236,-33.737236,353.213006,585.213006,469.213006,440.213006,498.213006,411.213006,527.213006,353.213006,585.213006,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0023,GM_RM017,train,P1,323,340,331.25,-39.537628,-27.937628,-33.737628,347.220719,579.220719,463.220719,434.220719,492.220719,405.220719,521.220719,347.220719,579.220719,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0025,GM_RM017,train,P1,325,342,333.3333,-38.692594,-27.092594,-32.892594,347.220719,579.220719,463.220719,434.220719,492.220719,405.220719,521.220719,347.220719,579.220719,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0027,GM_RM017,train,P1,325,342,333.3333,-38.69279,-27.09279,-32.89279,344.790932,576.790932,460.790932,431.790932,489.790932,402.790932,518.790932,344.790932,576.790932,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0030,GM_RM017,train,P1,327,344,335.4167,-37.402521,-26.202521,-31.802521,336.327591,560.327591,448.327591,420.327591,476.327591,392.327591,504.327591,336.327591,560.327591,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0033,GM_RM017,train,P1,327,344,335.4167,-37.403012,-26.203012,-31.803012,336.327591,560.327591,448.327591,420.327591,476.327591,392.327591,504.327591,336.327591,560.327591,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,weak_calibrated_time_azimuth_radial
WGV35A_PAIR_0035,GM_RM017,train,P1,329,346,337.5,-35.223059,-25.223059,-30.223059,344.502074,544.502074,444.502074,419.502074,469.502074,394.502074,494.502074,344.502074,544.502074,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,weak_calibrated_time_azimuth_radial
