wgv1_3_thread_id,scene_id,target_family_id,source_fragment_id,frame_id,frame_role,image_path_yolo,image_path_baseline_if_available,source_image_path_yolo,source_image_path_baseline_if_available,copy_status,thread_status,identity_safe_split_status,review_question,sar_ready,note
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF001,GM_RM011_WG11F001,0,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000000_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000000_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000000_GM_RM011_WG11F001.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000000_GM_RM011_WG11F001.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF001,GM_RM011_WG11F001,1,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000001_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000001_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000001_GM_RM011_WG11F001.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000001_GM_RM011_WG11F001.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF001,GM_RM011_WG11F001,2,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000002_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000002_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000002_GM_RM011_WG11F001.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000002_GM_RM011_WG11F001.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF001,GM_RM011_WG11F001,3,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000003_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000003_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000003_GM_RM011_WG11F001.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000003_GM_RM011_WG11F001.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF001,GM_RM011_WG11F001,4,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000004_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF001_000004_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000004_GM_RM011_WG11F001.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000004_GM_RM011_WG11F001.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF002,GM_RM011_WG11F002,8,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF002_000008_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF002_000008_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000008_GM_RM011_WG11F002.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000008_GM_RM011_WG11F002.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T001,GM_RM011,GM_RM011_WGV12TF002,GM_RM011_WG11F002,9,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_yolo/GM_RM011_WGV13T001_GM_RM011_WGV12TF002_000009_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/01_GM_RM011_GM_RM011_WGV13T001_same_vehicle_candidate/frames_baseline_if_available/GM_RM011_WGV13T001_GM_RM011_WGV12TF002_000009_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000009_GM_RM011_WG11F002.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000009_GM_RM011_WG11F002.png,copied,same_vehicle_thread_candidate_supported_by_tracking_association,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF003,GM_RM011_WG11F002,10,in_same_vehicle_thread_candidate_primary_box_review,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF003_000010_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF003_000010_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000010_GM_RM011_WG11F002.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000010_GM_RM011_WG11F002.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate_primary_box_review,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF004,GM_RM011_WG11F003,13,in_same_vehicle_thread_candidate_primary_box_review,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000013_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000013_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000013_GM_RM011_WG11F003.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000013_GM_RM011_WG11F003.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate_primary_box_review,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF004,GM_RM011_WG11F003,14,in_same_vehicle_thread_candidate_primary_box_review,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000014_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000014_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000014_GM_RM011_WG11F003.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000014_GM_RM011_WG11F003.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate_primary_box_review,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
