freeze_id,scene,stage,source_file,sha256,combined_sha256,wgv1_4_read_before_freeze,wgv1_8_read_before_freeze,sar_gt_ids_loaded,gt_box_or_center_loaded,posthoc_window_labels_loaded,notes
WGV34A_FREEZE_001,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/oty2_wgv3_4a_wgv3_3d_failure_diagnosis_20260710.md,ac033bbf046a52a640bcba995df1da5555928242223a3bb4c96970d69a8d6121,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_002,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_failure_mechanisms_20260710.csv,d755a168d142ef5cf1464c6157db76d3d7ee517160ad863764a3c94706df2feb,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_003,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_static_background_map_20260710.csv,86612d717e1c8e6387f462ce4d988c24157b0ea1eb7308e26fe5a3ac0b07b7f3,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_004,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_component_static_overlap_20260710.csv,fd1f684fd3dcd29167b60e6585d83f0b26e53ade8cc72f42bb86d5ecdde89022,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_005,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_directed_component_edges_20260710.csv,f8d9a7c7a575bdd938a44bb9918c490db1bd35b941b9ca0fde4b86d0d9bfc1d5,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_006,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_physical_short_paths_20260710.csv,30eb732f8b8d08e802f1256935ed34197164cb7288e28e454333f8ac5bc81b51,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_007,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_path_competitions_20260710.csv,bad2fa96571d93e8737dfca4789fa6b6d284dd0c92e5d07799aa2b8f2b6cc326,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_008,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_spatial_control_distributions_20260710.csv,ea6a628205e5b5d71832a6f942e14093b15bce29c14ce607b26288f00ab39d74,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_009,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_temporal_control_distributions_20260710.csv,54c3ef5a2717d5e4f94ada2c9194f5e73090d5ae4d2ec8b6f8f597e318b2e1cb,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_010,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_path_control_statistics_20260710.csv,24874f0c04fca9136ff1fe7d6b2689e1a127e6bd4fb6126431a92ae6e353e6fb,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_011,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_radial_band_statistics_20260710.csv,836b4feaedd825ab6f17721d952b66eefd4e415edd42d04d2f866492355b055e,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_012,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_automatic_hypothesis_path_intersections_20260710.csv,5f1af7059af5cbd1c0c7110ce7a67562b2f11abb59d6240c33b8251219ba5242,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
WGV34A_FREEZE_013,GM_RM011,automatic_png_identifiability_repair,D:/profile/research/optical-sar-visual-diagnosis/reports/oty2/samples/oty2_wgv3_4a_automatic_identifiability_summary_20260710.csv,5dc632f192a5e92f1c51f13d75aa180d81cb9de828e3670307f74b6531133595,0d45f569889393fd21613b29ea9e3a1f85d9aeed113c878856011bc0769f510a,false,false,false,false,false,automatic stage output; posthoc window labels and GT-local data not read before freeze
