sar_frame,gt_row_count,candidate_pair_ids,candidate_centers,center_selection_status,selected_pair_id,selected_sar_gt_id,selected_center_x,selected_center_y,identity_consistency_status,included_in_heading_main_analysis,selection_inputs,gt_modification
315,1,WGV35A_PAIR_0003,"WGV35A_PAIR_0003:99@(790.875,940.529)",UNIQUE_GT_CENTER,WGV35A_PAIR_0003,99,790.875,940.529,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
317,1,WGV35A_PAIR_0006,"WGV35A_PAIR_0006:102@(796.482,941.214)",UNIQUE_GT_CENTER,WGV35A_PAIR_0006,102,796.4825,941.214,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
319,1,WGV35A_PAIR_0007,"WGV35A_PAIR_0007:103@(813.8,939.398)",UNIQUE_GT_CENTER,WGV35A_PAIR_0007,103,813.8,939.398,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
321,1,WGV35A_PAIR_0010,"WGV35A_PAIR_0010:106@(826.985,944.068)",UNIQUE_GT_CENTER,WGV35A_PAIR_0010,106,826.9845,944.068,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
323,1,WGV35A_PAIR_0012,"WGV35A_PAIR_0012:108@(835.794,943.749)",UNIQUE_GT_CENTER,WGV35A_PAIR_0012,108,835.794,943.7485,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
325,1,WGV35A_PAIR_0014,"WGV35A_PAIR_0014:110@(853.094,939.369)",UNIQUE_GT_CENTER,WGV35A_PAIR_0014,110,853.0945,939.369,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
327,1,WGV35A_PAIR_0016,"WGV35A_PAIR_0016:112@(860.09,944.644)",UNIQUE_GT_CENTER,WGV35A_PAIR_0016,112,860.0895,944.6445,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
331,1,WGV35A_PAIR_0021,"WGV35A_PAIR_0021:117@(890.023,941.182)",UNIQUE_GT_CENTER,WGV35A_PAIR_0021,117,890.023,941.182,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
332,1,WGV35A_PAIR_0023,"WGV35A_PAIR_0023:119@(898.926,944.357)",UNIQUE_GT_CENTER,WGV35A_PAIR_0023,119,898.926,944.3575,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
333,1,WGV35A_PAIR_0025,"WGV35A_PAIR_0025:121@(903.311,939.939)",UNIQUE_GT_CENTER,WGV35A_PAIR_0025,121,903.311,939.939,single_pair_single_gt,true,pair_identity;existing_physical_thread;time_continuity;weak_correspondence_flag;visual_review,false
