pair_id,scene,split_role,variant,time_start,time_end,sar_frame_center,azimuth_min,azimuth_max,azimuth_center,radial_min,radial_max,rho_center,rho_low_50,rho_high_50,rho_low_80,rho_high_80,rho_low_95,rho_high_95,heading_state,visibility_uncertainty,field_rule
WGV35A_PAIR_0003,GM_RM017,train,P0,298,331,314.5833,-68.165372,-8.165372,-38.165372,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0006,GM_RM017,train,P0,300,333,316.6667,-67.191413,-7.191413,-37.191413,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0007,GM_RM017,train,P0,302,335,318.75,-66.693888,-6.693888,-36.693888,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0010,GM_RM017,train,P0,304,337,320.8333,-65.63994,-5.63994,-35.63994,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0012,GM_RM017,train,P0,306,339,322.9167,-64.685322,-4.685322,-34.685322,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0014,GM_RM017,train,P0,309,341,325,-64.246257,-4.246257,-34.246257,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0016,GM_RM017,train,P0,311,344,327.0833,-63.584378,-3.584378,-33.584378,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0021,GM_RM017,train,P0,315,348,331.25,-62.187983,-2.187983,-32.187983,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0023,GM_RM017,train,P0,315,348,331.25,-62.188333,-2.188333,-32.188333,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0025,GM_RM017,train,P0,317,350,333.3333,-61.434125,-1.434125,-31.434125,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0027,GM_RM017,train,P0,317,350,333.3333,-61.4343,-1.4343,-31.4343,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0030,GM_RM017,train,P0,319,352,335.4167,-60.461216,-0.461216,-30.461216,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0033,GM_RM017,train,P0,319,352,335.4167,-60.461654,-0.461654,-30.461654,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=mixed_partial_full_observations;boundary=boundary_truncation_present;multi=multiple_observations,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0035,GM_RM017,train,P0,321,354,337.5,-59.051518,0.948482,-29.051518,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0037,GM_RM017,validation,P0,321,354,337.5,-67.534561,-7.534561,-37.534561,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0038,GM_RM017,train,P0,321,354,337.5,-59.051606,0.948394,-29.051606,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0040,GM_RM017,validation,P0,321,354,337.5,-67.534123,-7.534123,-37.534123,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0041,GM_RM017,train,P0,323,356,339.5833,-57.585285,2.414715,-27.585285,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0043,GM_RM017,validation,P0,323,356,339.5833,-66.662382,-6.662382,-36.662382,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
WGV35A_PAIR_0044,GM_RM017,train,P0,323,356,339.5833,-57.585285,2.414715,-27.585285,0,1332.7,666.35,0,1332.7,0,1332.7,0,1332.7,lateral_right,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=partial_to_full_transition;boundary=boundary_truncation_present;multi=single_observation,legacy_time_proxy_plus_wide_optical_x_azimuth_plus_full_radial
