scene,optical_frame_num,optical_path,det_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h
GM_RM017,117,D:\profile\research\data\GM_RM017\GM_RM017_frames\000117.png,GM_RM017_000117_001,7,truck,0.7523945569992065,0.28626757860183716,271.4586181640625,81.68689727783203,375.87786865234375,40.986582428216934,323.6682434082031,81.4006296992302,104.41925048828125
GM_RM017,118,D:\profile\research\data\GM_RM017\GM_RM017_frames\000118.png,GM_RM017_000118_001,7,truck,0.6422344446182251,0.10466257482767105,269.3912658691406,67.24386596679688,377.0745849609375,33.67426427081227,323.23292541503906,67.1392033919692,107.68331909179688
GM_RM017,119,D:\profile\research\data\GM_RM017\GM_RM017_frames\000119.png,GM_RM017_000119_001,7,truck,0.6060502529144287,0.15708287060260773,265.84442138671875,79.06766510009766,381.6871032714844,39.61237398535013,323.76576232910156,78.91058222949505,115.84268188476562
GM_RM017,120,D:\profile\research\data\GM_RM017\GM_RM017_frames\000120.png,GM_RM017_000120_001,7,truck,0.7311956286430359,0.218963623046875,261.162841796875,97.76630401611328,381.61578369140625,48.99263381958008,321.3893127441406,97.5473403930664,120.45294189453125
GM_RM017,120,D:\profile\research\data\GM_RM017\GM_RM017_frames\000120.png,GM_RM017_000120_002,7,truck,0.303904265165329,171.4776611328125,344.0446472167969,381.1375732421875,509.8974914550781,276.3076171875,426.9710693359375,209.659912109375,165.85284423828125
GM_RM017,121,D:\profile\research\data\GM_RM017\GM_RM017_frames\000121.png,GM_RM017_000121_001,7,truck,0.8772397041320801,0.3953043520450592,258.0439453125,126.26184844970703,386.9409484863281,63.328576400876045,322.49244689941406,125.86654409766197,128.89700317382812
GM_RM017,121,D:\profile\research\data\GM_RM017\GM_RM017_frames\000121.png,GM_RM017_000121_002,7,truck,0.641635537147522,214.77874755859375,341.9056091308594,431.52764892578125,509.0867004394531,323.1531982421875,425.49615478515625,216.7489013671875,167.18109130859375
GM_RM017,122,D:\profile\research\data\GM_RM017\GM_RM017_frames\000122.png,GM_RM017_000122_001,7,truck,0.915320873260498,0.3725433349609375,254.65728759765625,132.76351928710938,385.8936462402344,66.56803131103516,320.2754669189453,132.39097595214844,131.23635864257812
GM_RM017,122,D:\profile\research\data\GM_RM017\GM_RM017_frames\000122.png,GM_RM017_000122_002,7,truck,0.5824908018112183,259.76531982421875,339.7838134765625,481.20623779296875,507.7440185546875,370.48577880859375,423.763916015625,221.44091796875,167.960205078125
GM_RM017,123,D:\profile\research\data\GM_RM017\GM_RM017_frames\000123.png,GM_RM017_000123_001,7,truck,0.9248986840248108,0.35945892333984375,251.03517150878906,151.63609313964844,385.37213134765625,75.99777603149414,318.20365142822266,151.2766342163086,134.3369598388672
GM_RM017,123,D:\profile\research\data\GM_RM017\GM_RM017_frames\000123.png,GM_RM017_000123_002,7,truck,0.5070755481719971,303.3429870605469,337.5621337890625,534.3676147460938,508.52691650390625,418.8553009033203,423.0445251464844,231.02462768554688,170.96478271484375
GM_RM017,124,D:\profile\research\data\GM_RM017\GM_RM017_frames\000124.png,GM_RM017_000124_001,7,truck,0.9225016236305237,0.4819996953010559,247.72149658203125,168.93211364746094,384.79705810546875,84.707056671381,316.25927734375,168.45011395215988,137.0755615234375
GM_RM017,124,D:\profile\research\data\GM_RM017\GM_RM017_frames\000124.png,GM_RM017_000124_002,5,bus,0.5875502824783325,351.7747802734375,332.5314636230469,587.7658081054688,506.9909973144531,469.7702941894531,419.76123046875,235.99102783203125,174.45953369140625
GM_RM017,125,D:\profile\research\data\GM_RM017\GM_RM017_frames\000125.png,GM_RM017_000125_001,7,truck,0.9187286496162415,0.1263173371553421,245.81283569335938,180.49073791503906,383.9527893066406,90.3085276260972,314.8828125,180.36442057788372,138.13995361328125
GM_RM017,125,D:\profile\research\data\GM_RM017\GM_RM017_frames\000125.png,GM_RM017_000125_002,5,bus,0.386707603931427,399.48822021484375,331.33294677734375,644.6356201171875,507.48651123046875,522.0619201660156,419.40972900390625,245.14739990234375,176.153564453125
GM_RM017,125,D:\profile\research\data\GM_RM017\GM_RM017_frames\000125.png,GM_RM017_000125_003,7,truck,0.3415091335773468,399.8246765136719,330.5038757324219,644.3395385742188,507.08184814453125,522.0821075439453,418.79286193847656,244.51486206054688,176.57797241210938
GM_RM017,126,D:\profile\research\data\GM_RM017\GM_RM017_frames\000126.png,GM_RM017_000126_001,7,truck,0.9310895204544067,0.3281148076057434,247.9302215576172,194.7725372314453,385.5248718261719,97.55032601952553,316.72754669189453,194.44442242383957,137.5946502685547
GM_RM017,126,D:\profile\research\data\GM_RM017\GM_RM017_frames\000126.png,GM_RM017_000126_002,7,truck,0.4009239077568054,450.3602600097656,330.4609069824219,703.5773315429688,508.95648193359375,576.9687957763672,419.7086944580078,253.21707153320312,178.49557495117188
GM_RM017,127,D:\profile\research\data\GM_RM017\GM_RM017_frames\000127.png,GM_RM017_000127_001,7,truck,0.9416401386260986,0.41217803955078125,248.5638885498047,207.714599609375,386.5309143066406,104.06338882446289,317.54740142822266,207.30242156982422,137.96702575683594
GM_RM017,127,D:\profile\research\data\GM_RM017\GM_RM017_frames\000127.png,GM_RM017_000127_002,5,bus,0.38192978501319885,502.3345947265625,329.6695556640625,768.8136596679688,513.5042114257812,635.5741271972656,421.5868835449219,266.47906494140625,183.83465576171875
GM_RM017,127,D:\profile\research\data\GM_RM017\GM_RM017_frames\000127.png,GM_RM017_000127_003,7,truck,0.30170851945877075,502.0715637207031,329.49981689453125,768.0022583007812,513.2948608398438,635.0369110107422,421.3973388671875,265.9306945800781,183.7950439453125
GM_RM017,128,D:\profile\research\data\GM_RM017\GM_RM017_frames\000128.png,GM_RM017_000128_001,7,truck,0.9399105906486511,0.2081553041934967,248.85833740234375,219.78196716308594,390.0086364746094,109.99506123363972,319.43348693847656,219.57381185889244,141.15029907226562
GM_RM017,128,D:\profile\research\data\GM_RM017\GM_RM017_frames\000128.png,GM_RM017_000128_002,5,bus,0.3074648082256317,554.3619384765625,327.00732421875,799.9363403320312,507.2664794921875,677.1491394042969,417.13690185546875,245.57440185546875,180.2591552734375
GM_RM017,128,D:\profile\research\data\GM_RM017\GM_RM017_frames\000128.png,GM_RM017_000128_003,7,truck,0.2894134521484375,554.0529174804688,327.36505126953125,799.9268188476562,505.3089294433594,676.9898681640625,416.3369903564453,245.8739013671875,177.94387817382812
GM_RM017,129,D:\profile\research\data\GM_RM017\GM_RM017_frames\000129.png,GM_RM017_000129_001,7,truck,0.9441783428192139,15.442631721496582,245.90225219726562,233.1702423095703,388.8513488769531,124.30643701553345,317.3768005371094,217.72761058807373,142.9490966796875
GM_RM017,129,D:\profile\research\data\GM_RM017\GM_RM017_frames\000129.png,GM_RM017_000129_002,7,truck,0.5045841932296753,606.582275390625,322.9243469238281,799.2867431640625,491.05712890625,702.9345092773438,406.99073791503906,192.7044677734375,168.13278198242188
GM_RM017,130,D:\profile\research\data\GM_RM017\GM_RM017_frames\000130.png,GM_RM017_000130_001,7,truck,0.9216631054878235,34.219383239746094,243.8307647705078,240.58822631835938,388.3652648925781,137.40380477905273,316.09801483154297,206.36884307861328,144.5345001220703
GM_RM017,130,D:\profile\research\data\GM_RM017\GM_RM017_frames\000130.png,GM_RM017_000130_002,7,truck,0.3054979741573334,661.3440551757812,320.93536376953125,799.4284057617188,490.51788330078125,730.38623046875,405.72662353515625,138.0843505859375,169.58251953125
GM_RM017,131,D:\profile\research\data\GM_RM017\GM_RM017_frames\000131.png,GM_RM017_000131_001,7,truck,0.924961507320404,52.80878448486328,242.8883819580078,259.0014953613281,388.58001708984375,155.9051399230957,315.7341995239258,206.19271087646484,145.69163513183594
GM_RM017,132,D:\profile\research\data\GM_RM017\GM_RM017_frames\000132.png,GM_RM017_000132_001,7,truck,0.906772255897522,72.3260498046875,243.789306640625,274.83465576171875,388.984619140625,173.58035278320312,316.386962890625,202.50860595703125,145.1953125
GM_RM017,133,D:\profile\research\data\GM_RM017\GM_RM017_frames\000133.png,GM_RM017_000133_001,7,truck,0.9173454642295837,92.00540924072266,243.23318481445312,290.7109375,389.3758544921875,191.35817337036133,316.3045196533203,198.70552825927734,146.14266967773438
GM_RM017,134,D:\profile\research\data\GM_RM017\GM_RM017_frames\000134.png,GM_RM017_000134_001,7,truck,0.9149214029312134,109.63915252685547,240.96287536621094,305.1524963378906,387.2348327636719,207.39582443237305,314.0988540649414,195.51334381103516,146.27195739746094
GM_RM017,135,D:\profile\research\data\GM_RM017\GM_RM017_frames\000135.png,GM_RM017_000135_001,7,truck,0.9109829664230347,129.4455108642578,240.23477172851562,318.47125244140625,388.6539611816406,223.95838165283203,314.4443664550781,189.02574157714844,148.419189453125
GM_RM017,136,D:\profile\research\data\GM_RM017\GM_RM017_frames\000136.png,GM_RM017_000136_001,7,truck,0.9076414108276367,147.68521118164062,240.4079132080078,330.0292663574219,388.2005615234375,238.85723876953125,314.30423736572266,182.34405517578125,147.7926483154297
GM_RM017,137,D:\profile\research\data\GM_RM017\GM_RM017_frames\000137.png,GM_RM017_000137_001,7,truck,0.9249979257583618,167.20602416992188,239.49884033203125,338.564453125,387.6414489746094,252.88523864746094,313.5701446533203,171.35842895507812,148.14260864257812
GM_RM017,138,D:\profile\research\data\GM_RM017\GM_RM017_frames\000138.png,GM_RM017_000138_001,7,truck,0.8916702270507812,186.32518005371094,237.25506591796875,356.8846435546875,386.6833190917969,271.6049118041992,311.9691925048828,170.55946350097656,149.42825317382812
GM_RM017,139,D:\profile\research\data\GM_RM017\GM_RM017_frames\000139.png,GM_RM017_000139_001,7,truck,0.9142420887947083,205.9749298095703,236.62098693847656,374.22686767578125,385.07415771484375,290.1008987426758,310.84757232666016,168.25193786621094,148.4531707763672
GM_RM017,140,D:\profile\research\data\GM_RM017\GM_RM017_frames\000140.png,GM_RM017_000140_001,7,truck,0.9274669885635376,225.37347412109375,235.87539672851562,386.858154296875,383.8943786621094,306.1158142089844,309.8848876953125,161.48468017578125,148.01898193359375
GM_RM017,141,D:\profile\research\data\GM_RM017\GM_RM017_frames\000141.png,GM_RM017_000141_001,7,truck,0.9251208305358887,245.19500732421875,233.24417114257812,401.76531982421875,381.5907287597656,323.48016357421875,307.4174499511719,156.5703125,148.3465576171875
GM_RM017,142,D:\profile\research\data\GM_RM017\GM_RM017_frames\000142.png,GM_RM017_000142_001,7,truck,0.8903328776359558,265.1651916503906,230.55154418945312,415.5116271972656,384.4962463378906,340.3384094238281,307.5238952636719,150.346435546875,153.9447021484375
GM_RM017,143,D:\profile\research\data\GM_RM017\GM_RM017_frames\000143.png,GM_RM017_000143_001,7,truck,0.910965621471405,285.03814697265625,229.01773071289062,430.8819580078125,384.66387939453125,357.9600524902344,306.84080505371094,145.84381103515625,155.64614868164062
GM_RM017,143,D:\profile\research\data\GM_RM017\GM_RM017_frames\000143.png,GM_RM017_000143_002,2,car,0.39535555243492126,0.05354563146829605,329.2506408691406,57.653106689453125,377.7344665527344,28.85332616046071,353.4925537109375,57.59956105798483,48.48382568359375
GM_RM017,144,D:\profile\research\data\GM_RM017\GM_RM017_frames\000144.png,GM_RM017_000144_001,7,truck,0.8913872241973877,307.13250732421875,228.8466796875,445.6379089355469,384.34527587890625,376.3852081298828,306.5959777832031,138.50540161132812,155.49859619140625
GM_RM017,144,D:\profile\research\data\GM_RM017\GM_RM017_frames\000144.png,GM_RM017_000144_002,2,car,0.3666158616542816,0.1625315248966217,327.0650634765625,79.66631317138672,405.15399169921875,39.91442234814167,366.1095275878906,79.5037816464901,78.08892822265625
GM_RM017,145,D:\profile\research\data\GM_RM017\GM_RM017_frames\000145.png,GM_RM017_000145_001,7,truck,0.8574983477592468,328.248291015625,226.17996215820312,460.65509033203125,383.8880920410156,394.4516906738281,305.0340270996094,132.40679931640625,157.7081298828125
GM_RM017,145,D:\profile\research\data\GM_RM017\GM_RM017_frames\000145.png,GM_RM017_000145_002,2,car,0.6004457473754883,0.1315053254365921,324.9649963378906,76.36539459228516,410.68255615234375,38.248449958860874,367.8237762451172,76.23388926684856,85.71755981445312
GM_RM017,146,D:\profile\research\data\GM_RM017\GM_RM017_frames\000146.png,GM_RM017_000146_001,7,truck,0.8873014450073242,348.8806457519531,225.14129638671875,475.3585205078125,383.1408996582031,412.1195831298828,304.14109802246094,126.47787475585938,157.99960327148438
GM_RM017,146,D:\profile\research\data\GM_RM017\GM_RM017_frames\000146.png,GM_RM017_000146_002,2,car,0.743962287902832,0.2258554995059967,323.235107421875,98.53067779541016,410.16131591796875,49.37826664745808,366.6982116699219,98.30482229590416,86.92620849609375
GM_RM017,147,D:\profile\research\data\GM_RM017\GM_RM017_frames\000147.png,GM_RM017_000147_001,7,truck,0.8983237147331238,370.5472717285156,223.3082733154297,494.4708251953125,382.568115234375,432.50904846191406,302.93819427490234,123.92355346679688,159.2598419189453
GM_RM017,147,D:\profile\research\data\GM_RM017\GM_RM017_frames\000147.png,GM_RM017_000147_002,2,car,0.8786465525627136,0.305328369140625,321.3514709472656,119.31198120117188,408.3540344238281,59.80865478515625,364.8527526855469,119.00665283203125,87.0025634765625
GM_RM017,148,D:\profile\research\data\GM_RM017\GM_RM017_frames\000148.png,GM_RM017_000148_001,2,car,0.8915685415267944,0.283355712890625,319.68096923828125,144.1482391357422,407.6588134765625,72.2157974243164,363.6698913574219,143.86488342285156,87.97784423828125
GM_RM017,148,D:\profile\research\data\GM_RM017\GM_RM017_frames\000148.png,GM_RM017_000148_002,7,truck,0.8781053423881531,391.88067626953125,222.12188720703125,517.0758056640625,381.4163513183594,454.4782409667969,301.7691192626953,125.19512939453125,159.29446411132812
GM_RM017,149,D:\profile\research\data\GM_RM017\GM_RM017_frames\000149.png,GM_RM017_000149_001,7,truck,0.9224568605422974,413.5943298339844,220.80067443847656,540.3157348632812,381.8732604980469,476.9550323486328,301.3369674682617,126.72140502929688,161.0725860595703
GM_RM017,149,D:\profile\research\data\GM_RM017\GM_RM017_frames\000149.png,GM_RM017_000149_002,2,car,0.9104943871498108,0.17716725170612335,318.946533203125,166.75965881347656,407.70220947265625,83.46841303259134,363.3243713378906,166.58249156177044,88.75567626953125
GM_RM017,149,D:\profile\research\data\GM_RM017\GM_RM017_frames\000149.png,GM_RM017_000149_003,2,car,0.40826135873794556,0.056099891662597656,315.6236267089844,19.00547218322754,334.9423522949219,9.530786037445068,325.2829895019531,18.94937229156494,19.3187255859375
GM_RM017,150,D:\profile\research\data\GM_RM017\GM_RM017_frames\000150.png,GM_RM017_000150_001,7,truck,0.9116213917732239,435.9747314453125,219.96319580078125,563.1668090820312,380.8398132324219,499.5707702636719,300.40150451660156,127.19207763671875,160.87661743164062
GM_RM017,150,D:\profile\research\data\GM_RM017\GM_RM017_frames\000150.png,GM_RM017_000150_002,2,car,0.9083815217018127,0.0786844864487648,317.2847900390625,191.09169006347656,406.3945007324219,95.58518727496266,361.8396453857422,191.0130055770278,89.10971069335938
GM_RM017,150,D:\profile\research\data\GM_RM017\GM_RM017_frames\000150.png,GM_RM017_000150_003,2,car,0.40485528111457825,0.10218620300292969,311.9943542480469,34.465476989746094,344.0341796875,17.28383159637451,328.01426696777344,34.363290786743164,32.039825439453125
