case_id,sar_frame,channel,failure_mode,notes
PV002_330_350,330,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,display_local_contrast,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,display_local_z,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,display_multiscale_highpass,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,330,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,display_local_contrast,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,display_local_z,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,display_multiscale_highpass,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,334,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,display_local_contrast,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,display_local_z,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,display_multiscale_highpass,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,339,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,display_local_contrast,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,display_local_z,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,display_multiscale_highpass,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,344,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,display_local_contrast,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,display_local_z,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,display_multiscale_highpass,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV002_330_350,350,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,display_local_contrast,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,display_local_z,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,display_multiscale_highpass,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,display_gradient_magnitude,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,structure_vertical_line_response,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,structure_horizontal_line_response,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_window_median_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_window_max_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_window_min_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_positive_change_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_negative_change_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,360,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,display_local_contrast,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,display_local_z,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,display_multiscale_highpass,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,structure_ridge_laplacian,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_window_median_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_window_min_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_positive_change_sar_display,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,364,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,display_local_contrast,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,display_local_z,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,display_multiscale_highpass,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,structure_ridge_laplacian,weak_positive_background_separation,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,372,temporal_local_frequency_sar_display,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,display_raw_8bit,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,display_local_contrast,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,display_local_z,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,display_multiscale_highpass,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,display_gradient_magnitude,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,structure_ridge_laplacian,background_activation_ge_positive,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,structure_vertical_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,structure_horizontal_line_response,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_window_median_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_window_max_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_window_min_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_window_mad_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_positive_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
PV003_360_384,378,temporal_negative_change_sar_display,separates_positive_from_background_on_this_keyframe,Frame-level diagnostic only; no weighted score or winner.
