event_id,case_id,state_mode,scene,canonical_vehicle_id,sar_frame_index,optical_left_frame,lifecycle_state,event_type,before_component_ids,after_component_ids,optical_theta_radius_scale_depth_trend,matched_background_change,global_gain_change,evidence_status,requires_manual_review,unique_physical_mechanism_claimed
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0001,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0395,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0002,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0405,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0003,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0427,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0004,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0474,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0005,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0478,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0006,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0480,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0007,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0496,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0008,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0504,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0009,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0509,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
S1D0-EVENT-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-0010,S1D0-DISCOVERY-GM_RM017-PV002,causal,GM_RM017,GM_RM017:PV002,295,141,ABSENT,RESPONSE_BIRTH,,S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0519,theta=-37.537;radius=337.887;height=85.712;depth=7.081,holdout=0.0;local_median=39.0,0.0,GRAPH_BIRTH_CANDIDATE,true,false
