figure_id,panel_id,scene,sar_frame,optical_frames,overlay_type,source_type,center_x,center_y,width_px,height_px,angle_deg,uses_target_gt,is_forward_frozen_region,is_negative_control,generation_source,reproducible,evidence_path,correction_note
E01,E01_SAR16_GT,GM_RM011,16,7/8,rotated_box,target_sar_gt,1155.377,1248.565,135.333,64.847,-10,true,false,false,manifests/oty2/oty2_s0_sar_gt_quality_audit.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"True GT; research geometry reference, not response mask"
E01,E01_W1A_R01,GM_RM011,16,7/8,axis_aligned_review_region,manual_workspace_script,1115,1085,150,110,0,false,true,false,D:/profile/research/workspace/tasks/oty2_rsa2_o2_bidirectional_audit/build_forward_figures.py:57,workspace_only,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"MANUAL_RESPONSE_REGION_WITH_BROAD_AZIMUTH_CONTEXT; not reproducible from committed artifacts"
E01,E01_WRONG_POSITION,GM_RM011,16,7/8,shifted_rotated_box,target_gt_derived_negative_control,1415.377,998.565,135.333,64.847,-10,true,false,true,D:/profile/research/workspace/tasks/oty2_rsa2_o2_bidirectional_audit/build_reverse_closure_figures.py,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"GT shifted x+260 y-250; not a forward prediction or mapping output"
E01,E01_WRONG_ORIENTATION,GM_RM011,16,7/8,rotated_box,target_gt_derived_negative_control,1155.377,1248.565,135.333,64.847,80,true,false,true,D:/profile/research/workspace/tasks/oty2_rsa2_o2_bidirectional_audit/build_reverse_closure_figures.py,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"GT angle -10+90; not a candidate"
E01,E01_OPTICAL_7,GM_RM011,,7,identity_bbox,p1e_optical_state,,,,,false,false,false,manifests/oty2/oty2_p1e_canonical_vehicle_frame_states.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"Static PV001 side-view evidence"
E01,E01_OPTICAL_8,GM_RM011,,8,identity_bbox,p1e_optical_state,,,,,false,false,false,manifests/oty2/oty2_p1e_canonical_vehicle_frame_states.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E01_C_W1_FRAME_AND_CONTROL_PROVENANCE_CORRECTED.png,"Static PV001 side-view evidence"
E02,E02_OPTICAL_3_12,GM_RM011,,3-12,raw_sequence,raw_optical_frames,,,,,false,false,false,D:/profile/research/data/GM_RM011/GM_RM011_frames,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E02_STATIC_VEHICLE_MULTI_VIEW_OPTICAL_SAR_8_24.png,"All ten optical frames shown; platform-induced multi-view change"
E02,E02_SAR_8_24,GM_RM011,8-24,3-12,raw_sequence,raw_sar_frames,,,,,false,false,false,D:/profile/research/data/GM_RM011/GM_RM011_SARframes_gray,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E02_STATIC_VEHICLE_MULTI_VIEW_OPTICAL_SAR_8_24.png,"All seventeen SAR frames shown"
E02,E02_SAR_GT_LOCAL_12_20,GM_RM011,12-20,6-10,gt_local_sequence,target_gt_overlay,varies,varies,varies,varies,varies,true,false,false,manifests/oty2/oty2_s0_sar_gt_quality_audit.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E02_STATIC_VEHICLE_MULTI_VIEW_OPTICAL_SAR_8_24.png,"One committed PV001 GT row per frame shown; duplicate rows remain in manifest"
E03,E03_OPTICAL_33_34,GM_RM011,,33/34,identity_bbox,p1e_optical_state,varies,varies,varies,varies,,false,false,false,manifests/oty2/oty2_p1e_canonical_vehicle_frame_states.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E03_PV001_OBSERVATION_EXIT_NOT_PURE_BACKGROUND.png,"PV001 right-edge partial; PV003 active"
E03,E03_OPTICAL_36_41,GM_RM011,,36-41,identity_bbox,p1e_optical_state,varies,varies,varies,varies,,false,false,false,manifests/oty2/oty2_p1e_canonical_vehicle_frame_states.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E03_PV001_OBSERVATION_EXIT_NOT_PURE_BACKGROUND.png,"PV001 outside after observation exit; PV003 remains active"
E03,E03_SAR70,GM_RM011,70,33/34,raw_frame,raw_sar_frame,,,,,false,false,false,D:/profile/research/data/GM_RM011/GM_RM011_SARframes_gray,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E03_PV001_OBSERVATION_EXIT_NOT_PURE_BACKGROUND.png,"No same-frame GT row in current quality manifest"
E03,E03_SAR73,GM_RM011,73,35,gt_overlay,target_sar_gt,1119.998,1202.761,69.777,169.918,157,true,false,false,manifests/oty2/oty2_s0_sar_gt_quality_audit.csv,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E03_PV001_OBSERVATION_EXIT_NOT_PURE_BACKGROUND.png,"PV003 usable GT anchor"
E03,E03_SAR80,GM_RM011,80,38/39,raw_frame,raw_sar_frame,,,,,false,false,false,D:/profile/research/data/GM_RM011/GM_RM011_SARframes_gray,true,docs/reviews/assets/20260718_rsa2_o2_r1_static_correction/E03_PV001_OBSERVATION_EXIT_NOT_PURE_BACKGROUND.png,"Not pure background: PV003/other vehicle remains in observation context; target PV001 excluded only"
