case_id,artifact_type,research_unit_id,research_unit_type,scene,canonical_vehicle_id,segment_id,artifact_path,review_status,notes
S0MV-GM_RM017-PV002-SEG02-FRAME-01,world_crop_body_frame_comparison,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV002-SEG02\frame_triptychs\S0MV-GM_RM017-PV002-SEG02_frame_coordinates_page_01.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV002-SEG02-FRAME-02,world_crop_body_frame_comparison,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV002-SEG02\frame_triptychs\S0MV-GM_RM017-PV002-SEG02_frame_coordinates_page_02.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV002-SEG02-SUMMARY,temporal_coordinate_support_summary,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV002-SEG02\S0MV-GM_RM017-PV002-SEG02_temporal_coordinate_summary.png,directly_reviewed_complete,"continuous response mean, fixed 0.35 support occupancy, and temporal entropy; metrics remain separate"
S0MV-GM_RM017-PV003-SEG01-FRAME-01,world_crop_body_frame_comparison,S0MV-GM_RM017-PV003-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV003-SEG01\frame_triptychs\S0MV-GM_RM017-PV003-SEG01_frame_coordinates_page_01.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV003-SEG01-FRAME-02,world_crop_body_frame_comparison,S0MV-GM_RM017-PV003-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV003-SEG01\frame_triptychs\S0MV-GM_RM017-PV003-SEG01_frame_coordinates_page_02.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV003-SEG01-SUMMARY,temporal_coordinate_support_summary,S0MV-GM_RM017-PV003-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV003,S0MV-GM_RM017-PV003-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV003-SEG01\S0MV-GM_RM017-PV003-SEG01_temporal_coordinate_summary.png,directly_reviewed_complete,"continuous response mean, fixed 0.35 support occupancy, and temporal entropy; metrics remain separate"
S0MV-GM_RM017-PV004-SEG01-FRAME-01,world_crop_body_frame_comparison,S0MV-GM_RM017-PV004-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV004,S0MV-GM_RM017-PV004-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV004-SEG01\frame_triptychs\S0MV-GM_RM017-PV004-SEG01_frame_coordinates_page_01.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV004-SEG01-FRAME-02,world_crop_body_frame_comparison,S0MV-GM_RM017-PV004-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV004,S0MV-GM_RM017-PV004-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV004-SEG01\frame_triptychs\S0MV-GM_RM017-PV004-SEG01_frame_coordinates_page_02.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM017-PV004-SEG01-SUMMARY,temporal_coordinate_support_summary,S0MV-GM_RM017-PV004-SEG01,vehicle_thread,GM_RM017,GM_RM017:PV004,S0MV-GM_RM017-PV004-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM017-PV004-SEG01\S0MV-GM_RM017-PV004-SEG01_temporal_coordinate_summary.png,directly_reviewed_complete,"continuous response mean, fixed 0.35 support occupancy, and temporal entropy; metrics remain separate"
S0MV-GM_RM011-PV001-SEG01-FRAME-01,world_crop_body_frame_comparison,S0MV-GM_RM011-PV001-SEG01,vehicle_thread,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM011-PV001-SEG01\frame_triptychs\S0MV-GM_RM011-PV001-SEG01_frame_coordinates_page_01.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM011-PV001-SEG01-FRAME-02,world_crop_body_frame_comparison,S0MV-GM_RM011-PV001-SEG01,vehicle_thread,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM011-PV001-SEG01\frame_triptychs\S0MV-GM_RM011-PV001-SEG01_frame_coordinates_page_02.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S0MV-GM_RM011-PV001-SEG01-SUMMARY,temporal_coordinate_support_summary,S0MV-GM_RM011-PV001-SEG01,vehicle_thread,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S0MV-GM_RM011-PV001-SEG01\S0MV-GM_RM011-PV001-SEG01_temporal_coordinate_summary.png,directly_reviewed_complete,"continuous response mean, fixed 0.35 support occupancy, and temporal entropy; metrics remain separate"
S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD-FRAME-01,world_crop_body_frame_comparison,S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD,fixed_world_background_counterfactual,GM_RM017,GM_RM017:PV002,S1L-BG-0011,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD\frame_triptychs\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD_frame_coordinates_page_01.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD-FRAME-02,world_crop_body_frame_comparison,S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD,fixed_world_background_counterfactual,GM_RM017,GM_RM017:PV002,S1L-BG-0011,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD\frame_triptychs\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD_frame_coordinates_page_02.png,directly_reviewed_complete,world plus Raw/Smoothed crop and GT-derived unsigned body coordinates; no automatic attribution
S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD-SUMMARY,temporal_coordinate_support_summary,S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD,fixed_world_background_counterfactual,GM_RM017,GM_RM017:PV002,S1L-BG-0011,D:\profile\research\workspace\output\oty2_s1l_body_support_attribution_20260715\visual_casebook\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD\S1L-BG-0011-TRAJECTORY-ON-FIXED-WORLD_temporal_coordinate_summary.png,directly_reviewed_complete,"continuous response mean, fixed 0.35 support occupancy, and temporal entropy; metrics remain separate"
