tracklet_candidate_id,scene,det_id,optical_frame_num,optical_path,class_name,confidence,frame_width,frame_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_area,bbox_aspect,frame_boundary_contact_status,touch_left,touch_right,touch_top,touch_bottom,touch_any,velocity_status,velocity_x_px_per_frame,velocity_y_px_per_frame,center_speed_px_per_frame,size_change_ratio,track_jitter_proxy_status,track_jitter_proxy_px,neighbor_context_status,neighbor_count,min_neighbor_center_distance_px,neighbor_ambiguity_proxy,truncation_likelihood_proxy,occlusion_proxy_status,ambiguity_proxy_status,state_status,identity_status,state_source_policy
oty1_tracklet_0001,GM_RM017,GM_RM017_000117_001,117,D:\profile\research\data\GM_RM017\GM_RM017_frames\000117.png,truck,0.7523945569992065,800.0,600.0,0.28626757860183716,271.4586181640625,81.68689727783203,375.87786865234375,40.986582428216934,323.6682434082031,81.4006296992302,104.41925048828125,8499.792742467744,0.7795557746161529,available,True,False,False,False,True,missing_previous_or_gap,,,,,missing_previous_or_next,,available_no_same_frame_neighbors,0,,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000118_001,118,D:\profile\research\data\GM_RM017\GM_RM017_frames\000118.png,truck,0.6422344446182251,800.0,600.0,0.10466257482767105,269.3912658691406,67.24386596679688,377.0745849609375,33.67426427081227,323.23292541503906,67.1392033919692,107.68331909179688,7229.772262426471,0.6234874998116932,available,True,False,False,False,True,available,-7.312318157404661,-0.4353179931640625,7.325264404121007,-0.14941781741286883,available_three_point_center_deviation,6.642875181612591,available_no_same_frame_neighbors,0,,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000119_001,119,D:\profile\research\data\GM_RM017\GM_RM017_frames\000119.png,truck,0.6060502529144287,800.0,600.0,0.15708287060260773,265.84442138671875,79.06766510009766,381.6871032714844,39.61237398535013,323.76576232910156,78.91058222949505,115.84268188476562,9141.213474553035,0.6811874599725796,available,True,False,False,False,True,available,5.938109714537859,0.5328369140625,5.961967977008644,0.264384705734153,available_three_point_center_deviation,2.253460970368485,available_no_same_frame_neighbors,0,,False,edge_contact_and_size_change_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000120_001,120,D:\profile\research\data\GM_RM017\GM_RM017_frames\000120.png,truck,0.7311956286430359,800.0,600.0,0.218963623046875,261.162841796875,97.76630401611328,381.61578369140625,48.99263381958008,321.3893127441406,97.5473403930664,120.45294189453125,11749.864124332089,0.8098377578729374,available,True,False,False,False,True,available,9.380259834229946,-2.3764495849609375,9.676610314956815,0.28537246800339117,available_three_point_center_deviation,3.0276349885212084,available,1,250.6384028607092,False,edge_contact_and_size_change_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000121_001,121,D:\profile\research\data\GM_RM017\GM_RM017_frames\000121.png,truck,0.8772397041320801,800.0,600.0,0.3953043520450592,258.0439453125,126.26184844970703,386.9409484863281,63.328576400876045,322.49244689941406,125.86654409766197,128.89700317382812,16223.820334035114,0.9764892976442646,available,True,False,False,False,True,available,14.335942581295967,1.1031341552734375,14.37832238679971,0.3807666337552089,available_three_point_center_deviation,5.7912692155961665,available,1,279.49704462335876,False,edge_contact_and_size_change_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000122_001,122,D:\profile\research\data\GM_RM017\GM_RM017_frames\000122.png,truck,0.915320873260498,800.0,600.0,0.3725433349609375,254.65728759765625,132.76351928710938,385.8936462402344,66.56803131103516,320.2754669189453,132.39097595214844,131.23635864257812,17374.50960109709,1.0087979986759226,available,True,False,False,False,True,available,3.239454910159111,-2.21697998046875,3.925438618645462,0.0709259128472967,available_three_point_center_deviation,3.095995827863213,available,1,321.0542887743845,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000123_001,123,D:\profile\research\data\GM_RM017\GM_RM017_frames\000123.png,truck,0.9248986840248108,800.0,600.0,0.35945892333984375,251.03517150878906,151.63609313964844,385.37213134765625,75.99777603149414,318.20365142822266,151.2766342163086,134.3369598388672,20322.04313527525,1.1260983901806323,available,True,False,False,False,True,available,9.429744720458984,-2.0718154907226562,9.654662341098339,0.16964700597892232,available_three_point_center_deviation,0.36582434426293303,available,1,358.5287870774722,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000124_001,124,D:\profile\research\data\GM_RM017\GM_RM017_frames\000124.png,truck,0.9225016236305237,800.0,600.0,0.4819996953010559,247.72149658203125,168.93211364746094,384.79705810546875,84.707056671381,316.25927734375,168.45011395215988,137.0755615234375,23090.39395867935,1.2288850914052822,available,True,False,False,False,True,available,8.709280639886856,-1.9443740844726562,8.92368532864516,0.13622404031801127,available_three_point_center_deviation,1.5796361879352696,available,1,398.73092579907683,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000125_001,125,D:\profile\research\data\GM_RM017\GM_RM017_frames\000125.png,truck,0.9187286496162415,800.0,600.0,0.1263173371553421,245.81283569335938,180.49073791503906,383.9527893066406,90.3085276260972,314.8828125,180.36442057788372,138.13995361328125,24915.53269211521,1.3056644067132717,available,True,False,False,False,True,available,5.601470954716206,-1.37646484375,5.768113411039089,0.07904320457684591,available_three_point_center_deviation,1.8074012651753015,available,2,444.1010275707331,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM017,GM_RM017_000126_001,126,D:\profile\research\data\GM_RM017\GM_RM017_frames\000126.png,truck,0.9310895204544067,800.0,600.0,0.3281148076057434,247.9302215576172,194.7725372314453,385.5248718261719,97.55032601952553,316.72754669189453,194.44442242383957,137.5946502685547,26754.512300079317,1.413168477439541,available,True,False,False,False,True,available,7.241798393428326,1.8447341918945312,7.473064178086914,0.07380856073553163,available_three_point_center_deviation,0.628775289029269,available,1,490.3541433894668,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
