tracklet_candidate_id,scene,det_id,optical_frame_num,optical_path,class_name,confidence,frame_width,frame_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_area,bbox_aspect,frame_boundary_contact_status,touch_left,touch_right,touch_top,touch_bottom,touch_any,velocity_status,velocity_x_px_per_frame,velocity_y_px_per_frame,center_speed_px_per_frame,size_change_ratio,track_jitter_proxy_status,track_jitter_proxy_px,neighbor_context_status,neighbor_count,min_neighbor_center_distance_px,neighbor_ambiguity_proxy,truncation_likelihood_proxy,occlusion_proxy_status,ambiguity_proxy_status,state_status,identity_status,state_source_policy
oty1_tracklet_0001,GM_RM019,GM_RM019_000000_001,0,D:\profile\research\data\GM_RM019\GM_RM019_frames\000000.png,car,0.3642021119594574,800.0,600.0,225.89395141601562,342.17645263671875,795.307373046875,596.2760620117188,510.6006622314453,469.22625732421875,569.4134216308594,254.099609375,144687.72800928354,2.240906324222323,available,False,False,False,False,False,missing_previous_or_gap,,,,,missing_previous_or_next,,available,1,90.89087151504191,True,low_no_contact_or_large_size_change,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000001_001,1,D:\profile\research\data\GM_RM019\GM_RM019_frames\000001.png,car,0.5436673760414124,800.0,600.0,171.87982177734375,345.1712646484375,797.9575805664062,595.4449462890625,484.918701171875,470.30810546875,626.0777587890625,250.273681640625,156690.78568544984,2.501572497295441,available,False,False,False,False,False,available,-25.681961059570312,1.08184814453125,25.70473729243525,0.08295836724588107,available_three_point_center_deviation,32.05529900022838,available,2,39.43409440684427,True,low_no_contact_or_large_size_change,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000002_001,2,D:\profile\research\data\GM_RM019\GM_RM019_frames\000002.png,car,0.6312296390533447,800.0,600.0,248.58441162109375,359.9347839355469,797.6114501953125,594.1441650390625,523.0979309082031,477.0394744873047,549.0270385742188,234.20938110351562,128587.28291356377,2.3441718516456875,available,False,False,False,False,False,available,38.179229736328125,6.7313690185546875,38.76809141708268,-0.17935644810858672,available_three_point_center_deviation,19.184170798249106,available,1,59.64958009212428,True,low_no_contact_or_large_size_change,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000003_001,3,D:\profile\research\data\GM_RM019\GM_RM019_frames\000003.png,car,0.8963561058044434,800.0,600.0,250.51559448242188,366.9610900878906,795.4525146484375,595.7774047851562,522.9840545654297,481.36924743652344,544.9369201660156,228.81631469726562,124690.45781486575,2.381547490995089,available,False,False,False,False,False,available,-0.1138763427734375,4.32977294921875,4.331270207829325,-0.030304902712016,available_three_point_center_deviation,9.71054529132623,available,1,509.91496493073123,False,low_no_contact_or_large_size_change,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000004_001,4,D:\profile\research\data\GM_RM019\GM_RM019_frames\000004.png,car,0.9526962041854858,800.0,600.0,285.1915588378906,374.5350036621094,799.3441772460938,594.9568481445312,542.2678680419922,484.7459259033203,514.1526184082031,220.42184448242188,113330.46849500295,2.3325846837707847,available,False,True,False,False,True,available,19.2838134765625,3.376678466796875,19.577216851917004,-0.09110552257919809,available_three_point_center_deviation,2.88383526424743,available,4,235.77122961652424,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000005_001,5,D:\profile\research\data\GM_RM019\GM_RM019_frames\000005.png,car,0.9524415731430054,800.0,600.0,333.69671630859375,386.898681640625,799.2716064453125,595.3253784179688,566.4841613769531,491.1120300292969,465.57489013671875,208.42669677734375,97038.23645367101,2.2337584260334893,available,False,True,False,False,True,available,24.216293334960938,6.3661041259765625,25.03909232835027,-0.14375862252833013,available_three_point_center_deviation,4.378218586148403,available,1,522.3508540468166,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000006_001,6,D:\profile\research\data\GM_RM019\GM_RM019_frames\000006.png,car,0.9466313719749451,800.0,600.0,378.79901123046875,382.51898193359375,798.88427734375,595.3235473632812,588.8416442871094,488.9212646484375,420.08526611328125,212.8045654296875,89396.06249865144,1.9740425458685995,available,False,True,False,False,True,available,22.35748291015625,-2.190765380859375,22.46456086888637,-0.07875425434661695,available_three_point_center_deviation,2.556700887192502,available,1,527.5837430524031,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000007_001,7,D:\profile\research\data\GM_RM019\GM_RM019_frames\000007.png,car,0.9404870867729187,800.0,600.0,413.67535400390625,375.4406433105469,798.91455078125,595.1248779296875,606.2949523925781,485.2827606201172,385.23919677734375,219.68423461914062,84630.97808932327,1.7536042012537694,available,False,True,False,False,True,available,17.45330810546875,-3.6385040283203125,17.828535424664704,-0.053303068123386976,available_three_point_center_deviation,1.7488420065937473,available,1,531.4451356105546,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000008_001,8,D:\profile\research\data\GM_RM019\GM_RM019_frames\000008.png,car,0.9289512634277344,800.0,600.0,451.88201904296875,361.78057861328125,799.4437255859375,595.6536865234375,625.6628723144531,478.7171325683594,347.56170654296875,233.87310791015625,81285.33649976179,1.486112318122897,available,False,True,False,False,True,available,19.367919921875,-6.5656280517578125,20.450520624526693,-0.039532115368326945,available_three_point_center_deviation,5.817974692683699,available,1,536.6983377177207,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
oty1_tracklet_0001,GM_RM019,GM_RM019_000009_001,9,D:\profile\research\data\GM_RM019\GM_RM019_frames\000009.png,car,0.9059004187583923,800.0,600.0,487.2648010253906,334.039794921875,799.488525390625,587.2276611328125,643.3766632080078,460.63372802734375,312.2237243652344,253.1878662109375,79051.25855246559,1.233170171374297,available,False,True,False,False,True,available,17.713790893554688,-18.083404541015625,25.313788883029847,-0.027484390709297847,available_three_point_center_deviation,2.417692984122134,available,1,540.0061574324841,False,edge_contact_review,missing_no_runtime_safe_occlusion_source,neighbor_proxy_available,ambiguous_tracklet_state_review,ambiguous_crossing_risk,oty1_runtime_from_oty0_yolo_detections_only_no_gt_review_sar
